date,daily_sales,product_category,marketing_spend,day_of_week,is_holiday,day_of_week_num,month,quarter,day_of_year,is_weekend,day_of_week_sin,day_of_week_cos,daily_sales_lag_1,daily_sales_lag_7,daily_sales_diff_1,daily_sales_rolling_mean_7,daily_sales_rolling_std_7,marketing_spend_rolling_mean_7,days_since_start,time_normalized
2023-10-03,53678,Electronics,10100,Tuesday,0,1,10,4,276,0,0.7818314824680298,0.6234898018587336,52456.0,52567.0,1222.0,54630.57142857143,3539.702099383439,10242.857142857143,275,0.4116766467065868
2023-10-04,54890,Electronics,10300,Wednesday,0,2,10,4,277,0,0.9749279121818236,-0.22252093395631434,53678.0,53789.0,1212.0,54789.28571428572,3455.6639359309515,10271.42857142857,276,0.41317365269461076
2023-10-05,56123,Electronics,10500,Thursday,0,3,10,4,278,0,0.43388373911755823,-0.900968867902419,54890.0,55123.0,1233.0,54946.57142857143,3427.4888697674123,10300.0,277,0.41467065868263475
2023-10-06,58456,Electronics,11000,Friday,0,4,10,4,279,0,-0.433883739117558,-0.9009688679024191,56123.0,57456.0,2333.0,55089.42857142857,3456.7826976895944,10328.57142857143,278,0.4161676646706587
2023-10-07,61789,Electronics,11600,Saturday,0,5,10,4,280,1,-0.9749279121818236,-0.2225209339563146,58456.0,60789.0,3333.0,55232.28571428572,3589.0194907189375,10357.142857142857,279,0.4176646706586826
2023-10-08,51123,Electronics,9600,Sunday,0,6,10,4,281,1,-0.7818314824680299,0.6234898018587334,61789.0,50234.0,-10666.0,55375.142857142855,3856.962035443912,10385.714285714286,280,0.41916167664670656
2023-10-09,53345,Electronics,10000,Monday,0,0,10,4,282,0,0.0,1.0,51123.0,52456.0,2222.0,55502.142857142855,3669.5459041761055,10414.285714285714,281,0.42065868263473055
2023-10-10,54567,Electronics,10300,Tuesday,0,1,10,4,283,0,0.7818314824680298,0.6234898018587336,53345.0,53678.0,1222.0,55629.142857142855,3560.3084804815658,10442.857142857143,282,0.4221556886227545
2023-10-11,55789,Electronics,10500,Wednesday,0,2,10,4,284,0,0.9749279121818236,-0.22252093395631434,54567.0,54890.0,1222.0,55756.142857142855,3494.354133387496,10471.42857142857,283,0.4236526946107784
2023-10-12,57123,Electronics,10700,Thursday,0,3,10,4,285,0,0.43388373911755823,-0.900968867902419,55789.0,56123.0,1334.0,55884.57142857143,3473.67441657669,10500.0,284,0.4251497005988024
2023-10-13,59456,Electronics,11200,Friday,0,4,10,4,286,0,-0.433883739117558,-0.9009688679024191,57123.0,58456.0,2333.0,56027.42857142857,3505.5309563192745,10528.57142857143,285,0.42664670658682635
2023-10-14,62789,Electronics,11800,Saturday,0,5,10,4,287,1,-0.9749279121818236,-0.2225209339563146,59456.0,61789.0,3333.0,56170.28571428572,3638.8361103646407,10557.142857142857,286,0.4281437125748503
2023-10-15,52234,Electronics,9800,Sunday,0,6,10,4,288,1,-0.7818314824680299,0.6234898018587334,62789.0,51123.0,-10555.0,56313.142857142855,3906.0069307229296,10585.714285714286,287,0.4296407185628742
2023-10-16,54456,Electronics,10200,Monday,0,0,10,4,289,0,0.0,1.0,52234.0,53345.0,2222.0,56471.857142857145,3675.750101614936,10614.285714285714,288,0.4311377245508982
2023-10-17,55678,Electronics,10500,Tuesday,0,1,10,4,290,0,0.7818314824680298,0.6234898018587336,54456.0,54567.0,1222.0,56630.57142857143,3539.702099383412,10642.857142857143,289,0.43263473053892215
2023-10-18,56890,Electronics,10700,Wednesday,0,2,10,4,291,0,0.9749279121818236,-0.22252093395631434,55678.0,55789.0,1212.0,56789.28571428572,3455.6639359309243,10671.42857142857,290,0.4341317365269461
2023-10-19,58123,Electronics,10900,Thursday,0,3,10,4,292,0,0.43388373911755823,-0.900968867902419,56890.0,57123.0,1233.0,56946.57142857143,3427.488869767385,10700.0,291,0.4356287425149701
2023-10-20,60456,Electronics,11400,Friday,0,4,10,4,293,0,-0.433883739117558,-0.9009688679024191,58123.0,59456.0,2333.0,57089.42857142857,3456.7826976895667,10728.57142857143,292,0.437125748502994
2023-10-21,63789,Electronics,12000,Saturday,0,5,10,4,294,1,-0.9749279121818236,-0.2225209339563146,60456.0,62789.0,3333.0,57232.28571428572,3589.019490718911,10757.142857142857,293,0.43862275449101795
2023-10-22,53123,Electronics,10000,Sunday,0,6,10,4,295,1,-0.7818314824680299,0.6234898018587334,63789.0,52234.0,-10666.0,57375.142857142855,3856.9620354438875,10785.714285714286,294,0.44011976047904194
2023-10-23,55345,Electronics,10400,Monday,0,0,10,4,296,0,0.0,1.0,53123.0,54456.0,2222.0,57502.142857142855,3669.5459041760796,10814.285714285714,295,0.4416167664670659
2023-10-24,56567,Electronics,10700,Tuesday,0,1,10,4,297,0,0.7818314824680298,0.6234898018587336,55345.0,55678.0,1222.0,57629.142857142855,3560.308480481539,10842.857142857143,296,0.4431137724550898
2023-10-25,57789,Electronics,10900,Wednesday,0,2,10,4,298,0,0.9749279121818236,-0.22252093395631434,56567.0,56890.0,1222.0,57756.142857142855,3494.3541333874687,10871.42857142857,297,0.44461077844311375
2023-10-26,59123,Electronics,11100,Thursday,0,3,10,4,299,0,0.43388373911755823,-0.900968867902419,57789.0,58123.0,1334.0,57884.57142857143,3473.6744165766627,10900.0,298,0.44610778443113774
2023-10-27,61456,Electronics,11600,Friday,0,4,10,4,300,0,-0.433883739117558,-0.9009688679024191,59123.0,60456.0,2333.0,58027.42857142857,3505.5309563192477,10928.57142857143,299,0.4476047904191617
2023-10-28,64789,Electronics,12200,Saturday,0,5,10,4,301,1,-0.9749279121818236,-0.2225209339563146,61456.0,63789.0,3333.0,58170.28571428572,3638.836110364615,10957.142857142857,300,0.4491017964071856
2023-10-29,54234,Electronics,10200,Sunday,0,6,10,4,302,1,-0.7818314824680299,0.6234898018587334,64789.0,53123.0,-10555.0,58313.142857142855,3906.006930722905,10985.714285714286,301,0.4505988023952096
2023-10-30,56456,Electronics,10600,Monday,0,0,10,4,303,0,0.0,1.0,54234.0,55345.0,2222.0,58471.857142857145,3675.75010161491,11014.285714285714,302,0.45209580838323354
2023-10-31,60789,Electronics,11400,Tuesday,1,1,10,4,304,0,0.7818314824680298,0.6234898018587336,56456.0,56567.0,4333.0,58630.57142857143,3539.7020993833853,11042.857142857143,303,0.4535928143712575
2023-11-01,58890,Electronics,11100,Wednesday,0,2,11,4,305,0,0.9749279121818236,-0.22252093395631434,60789.0,57789.0,-1899.0,59233.71428571428,3488.8145892399293,11142.857142857143,304,0.4550898203592814
2023-11-02,60123,Electronics,11300,Thursday,0,3,11,4,306,0,0.43388373911755823,-0.900968867902419,58890.0,59123.0,1233.0,59391.0,3437.264707098479,11171.42857142857,305,0.4565868263473054
2023-11-03,62456,Electronics,11800,Friday,0,4,11,4,307,0,-0.433883739117558,-0.9009688679024191,60123.0,61456.0,2333.0,59533.857142857145,3445.0417234321835,11200.0,306,0.45808383233532934
2023-11-04,65789,Electronics,12400,Saturday,0,5,11,4,308,1,-0.9749279121818236,-0.2225209339563146,62456.0,64789.0,3333.0,59676.71428571428,3556.948678960663,11228.57142857143,307,0.4595808383233533
2023-11-05,55123,Electronics,10400,Sunday,0,6,11,4,309,1,-0.7818314824680299,0.6234898018587334,65789.0,54234.0,-10666.0,59819.57142857143,3807.7337466940057,11257.142857142857,308,0.46107784431137727
2023-11-06,57345,Electronics,10800,Monday,0,0,11,4,310,0,0.0,1.0,55123.0,56456.0,2222.0,59946.57142857143,3599.520563312892,11285.714285714286,309,0.4625748502994012
2023-11-07,58567,Electronics,11100,Tuesday,0,1,11,4,311,0,0.7818314824680298,0.6234898018587336,57345.0,60789.0,1222.0,60073.57142857143,3469.1610828910325,11314.285714285714,310,0.46407185628742514
2023-11-08,59789,Electronics,11300,Wednesday,0,2,11,4,312,0,0.9749279121818236,-0.22252093395631434,58567.0,58890.0,1222.0,59756.142857142855,3494.3541333874423,11271.42857142857,311,0.4655688622754491
2023-11-09,61123,Electronics,11500,Thursday,0,3,11,4,313,0,0.43388373911755823,-0.900968867902419,59789.0,60123.0,1334.0,59884.57142857143,3473.674416576636,11300.0,312,0.46706586826347307
2023-11-10,63456,Electronics,12000,Friday,0,4,11,4,314,0,-0.433883739117558,-0.9009688679024191,61123.0,62456.0,2333.0,60027.42857142857,3505.5309563192204,11328.57142857143,313,0.468562874251497
2023-11-11,68789,Electronics,13000,Saturday,1,5,11,4,315,1,-0.9749279121818236,-0.2225209339563146,63456.0,65789.0,5333.0,60170.28571428572,3638.8361103645875,11357.142857142857,314,0.47005988023952094
2023-11-12,56234,Electronics,10600,Sunday,0,6,11,4,316,1,-0.7818314824680299,0.6234898018587334,68789.0,55123.0,-12555.0,60598.857142857145,4488.3801988603645,11442.857142857143,315,0.47155688622754494
2023-11-13,58456,Electronics,11000,Monday,0,0,11,4,317,0,0.0,1.0,56234.0,57345.0,2222.0,60757.57142857143,4277.148109708024,11471.42857142857,316,0.47305389221556887
2023-11-14,59678,Electronics,11300,Tuesday,0,1,11,4,318,0,0.7818314824680298,0.6234898018587336,58456.0,58567.0,1222.0,60916.28571428572,4148.076490546736,11500.0,317,0.4745508982035928
2023-11-15,60890,Electronics,11500,Wednesday,0,2,11,4,319,0,0.9749279121818236,-0.22252093395631434,59678.0,59789.0,1212.0,61075.0,4063.6007841975897,11528.57142857143,318,0.47604790419161674
2023-11-16,62123,Electronics,11700,Thursday,0,3,11,4,320,0,0.43388373911755823,-0.900968867902419,60890.0,61123.0,1233.0,61232.28571428572,4026.668710579481,11557.142857142857,319,0.47754491017964074
2023-11-17,64456,Electronics,12200,Friday,0,4,11,4,321,0,-0.433883739117558,-0.9009688679024191,62123.0,63456.0,2333.0,61375.142857142855,4039.862556596248,11585.714285714286,320,0.47904191616766467
2023-11-18,67789,Electronics,12800,Saturday,0,5,11,4,322,1,-0.9749279121818236,-0.2225209339563146,64456.0,68789.0,3333.0,61518.0,4142.09677176482,11614.285714285714,321,0.4805389221556886
2023-11-19,57123,Electronics,10800,Sunday,0,6,11,4,323,1,-0.7818314824680299,0.6234898018587334,67789.0,56234.0,-10666.0,61375.142857142855,3856.9620354438325,11585.714285714286,322,0.4820359281437126
2023-11-20,59345,Electronics,11200,Monday,0,0,11,4,324,0,0.0,1.0,57123.0,58456.0,2222.0,61502.142857142855,3669.5459041760214,11614.285714285714,323,0.48353293413173654
2023-11-21,60567,Electronics,11500,Tuesday,0,1,11,4,325,0,0.7818314824680298,0.6234898018587336,59345.0,59678.0,1222.0,61629.142857142855,3560.3084804814775,11642.857142857143,324,0.48502994011976047
2023-11-22,61789,Electronics,11700,Wednesday,0,2,11,4,326,0,0.9749279121818236,-0.22252093395631434,60567.0,60890.0,1222.0,61756.142857142855,3494.3541333874045,11671.42857142857,325,0.4865269461077844
2023-11-23,68123,Electronics,12900,Thursday,1,3,11,4,327,0,0.43388373911755823,-0.900968867902419,61789.0,62123.0,6334.0,61884.57142857143,3473.6744165765977,11700.0,326,0.4880239520958084
2023-11-24,75456,Electronics,14300,Friday,1,4,11,4,328,0,-0.433883739117558,-0.9009688679024191,68123.0,64456.0,7333.0,62741.71428571428,4205.487871590278,11871.42857142857,327,0.48952095808383234
2023-11-25,78789,Electronics,14900,Saturday,1,5,11,4,329,1,-0.9749279121818236,-0.2225209339563146,75456.0,67789.0,3333.0,64313.142857142855,6423.204559215071,12171.42857142857,328,0.49101796407185627
2023-11-26,60234,Electronics,11400,Sunday,1,6,11,4,330,1,-0.7818314824680299,0.6234898018587334,78789.0,57123.0,-18555.0,65884.57142857143,8443.226907944903,12471.42857142857,329,0.49251497005988026
2023-11-27,62456,Electronics,11800,Monday,0,0,11,4,331,0,0.0,1.0,60234.0,59345.0,2222.0,66329.0,7974.017076312946,12557.142857142857,330,0.4940119760479042
2023-11-28,63678,Electronics,12100,Tuesday,0,1,11,4,332,0,0.7818314824680298,0.6234898018587336,62456.0,60567.0,1222.0,66773.42857142857,7597.70739230228,12642.857142857143,331,0.49550898203592814
2023-11-29,64890,Electronics,12300,Wednesday,0,2,11,4,333,0,0.9749279121818236,-0.22252093395631434,63678.0,61789.0,1212.0,67217.85714285714,7257.527711017541,12728.57142857143,332,0.49700598802395207
2023-11-30,66123,Electronics,12500,Thursday,0,3,11,4,334,0,0.43388373911755823,-0.900968867902419,64890.0,68123.0,1233.0,67660.85714285714,6959.441271360853,12814.285714285714,333,0.49850299401197606
2023-12-01,68456,Electronics,13000,Friday,0,4,12,4,335,0,-0.433883739117558,-0.9009688679024191,66123.0,75456.0,2333.0,67375.14285714286,6978.334768614512,12757.142857142857,334,0.5
2023-12-02,71789,Electronics,13600,Saturday,0,5,12,4,336,1,-0.9749279121818236,-0.2225209339563146,68456.0,78789.0,3333.0,66375.14285714286,6069.746519379618,12571.42857142857,335,0.5014970059880239
2023-12-03,59123,Electronics,11200,Sunday,0,6,12,4,337,1,-0.7818314824680299,0.6234898018587334,71789.0,60234.0,-12666.0,65375.142857142855,3856.962035443761,12385.714285714286,336,0.5029940119760479
2023-12-04,61345,Electronics,11600,Monday,0,0,12,4,338,0,0.0,1.0,59123.0,62456.0,2222.0,65216.42857142857,4117.817903418224,12357.142857142857,337,0.5044910179640718
2023-12-05,62567,Electronics,11900,Tuesday,0,1,12,4,339,0,0.7818314824680298,0.6234898018587336,61345.0,63678.0,1222.0,65057.71428571428,4260.87251292807,12328.57142857143,338,0.5059880239520959
2023-12-06,63789,Electronics,12100,Wednesday,0,2,12,4,340,0,0.9749279121818236,-0.22252093395631434,62567.0,64890.0,1222.0,64899.0,4340.774162903521,12300.0,339,0.5074850299401198
2023-12-07,65123,Electronics,12300,Thursday,0,3,12,4,341,0,0.43388373911755823,-0.900968867902419,63789.0,66123.0,1334.0,64741.71428571428,4361.054334075576,12271.42857142857,340,0.5089820359281437
2023-12-08,67456,Electronics,12800,Friday,0,4,12,4,342,0,-0.433883739117558,-0.9009688679024191,65123.0,68456.0,2333.0,64598.857142857145,4324.4911233794855,12242.857142857143,341,0.5104790419161677
2023-12-09,70789,Electronics,13400,Saturday,0,5,12,4,343,1,-0.9749279121818236,-0.2225209339563146,67456.0,71789.0,3333.0,64456.0,4190.270436777423,12214.285714285714,342,0.5119760479041916
2023-12-10,60234,Electronics,11400,Sunday,0,6,12,4,344,1,-0.7818314824680299,0.6234898018587334,70789.0,59123.0,-10555.0,64313.142857142855,3906.0069307228177,12185.714285714286,343,0.5134730538922155
2023-12-11,62456,Electronics,11800,Monday,0,0,12,4,345,0,0.0,1.0,60234.0,61345.0,2222.0,64471.857142857145,3675.7501016148144,12214.285714285714,344,0.5149700598802395
2023-12-12,63678,Electronics,12100,Tuesday,0,1,12,4,346,0,0.7818314824680298,0.6234898018587336,62456.0,62567.0,1222.0,64630.57142857143,3539.7020993832834,12242.857142857143,345,0.5164670658682635
2023-12-13,64890,Electronics,12300,Wednesday,0,2,12,4,347,0,0.9749279121818236,-0.22252093395631434,63678.0,63789.0,1212.0,64789.28571428572,3455.6639359307896,12271.42857142857,346,0.5179640718562875
2023-12-14,66123,Electronics,12500,Thursday,0,3,12,4,348,0,0.43388373911755823,-0.900968867902419,64890.0,65123.0,1233.0,64946.57142857143,3427.4888697672473,12300.0,347,0.5194610778443114
2023-12-15,68456,Electronics,13000,Friday,0,4,12,4,349,0,-0.433883739117558,-0.9009688679024191,66123.0,67456.0,2333.0,65089.42857142857,3456.7826976894276,12328.57142857143,348,0.5209580838323353
2023-12-16,71789,Electronics,13600,Saturday,0,5,12,4,350,1,-0.9749279121818236,-0.2225209339563146,68456.0,70789.0,3333.0,65232.28571428572,3589.0194907187743,12357.142857142857,349,0.5224550898203593
2023-12-17,61123,Electronics,11600,Sunday,0,6,12,4,351,1,-0.7818314824680299,0.6234898018587334,71789.0,60234.0,-10666.0,65375.142857142855,3856.962035443758,12385.714285714286,350,0.5239520958083832
2023-12-18,63345,Electronics,12000,Monday,0,0,12,4,352,0,0.0,1.0,61123.0,62456.0,2222.0,65502.142857142855,3669.545904175941,12414.285714285714,351,0.5254491017964071
2023-12-19,64567,Electronics,12300,Tuesday,0,1,12,4,353,0,0.7818314824680298,0.6234898018587336,63345.0,63678.0,1222.0,65629.14285714286,3560.308480481394,12442.857142857143,352,0.5269461077844312
2023-12-20,65789,Electronics,12500,Wednesday,0,2,12,4,354,0,0.9749279121818236,-0.22252093395631434,64567.0,64890.0,1222.0,65756.14285714286,3494.3541333873186,12471.42857142857,353,0.5284431137724551
2023-12-21,67123,Electronics,12700,Thursday,0,3,12,4,355,0,0.43388373911755823,-0.900968867902419,65789.0,66123.0,1334.0,65884.57142857143,3473.67441657651,12500.0,354,0.5299401197604791
2023-12-22,69456,Electronics,13200,Friday,0,4,12,4,356,0,-0.433883739117558,-0.9009688679024191,67123.0,68456.0,2333.0,66027.42857142857,3505.5309563190935,12528.57142857143,355,0.531437125748503
2023-12-23,78789,Electronics,14900,Saturday,1,5,12,4,357,1,-0.9749279121818236,-0.2225209339563146,69456.0,71789.0,9333.0,66170.28571428571,3638.8361103644634,12557.142857142857,356,0.5329341317365269
2023-12-24,82123,Electronics,15500,Sunday,1,6,12,4,358,1,-0.7818314824680299,0.6234898018587334,78789.0,61123.0,3334.0,67170.28571428571,5775.072429972241,12742.857142857143,357,0.5344311377245509
2023-12-25,85456,Electronics,16200,Monday,1,0,12,4,359,0,0.0,1.0,82123.0,63345.0,3333.0,70170.28571428571,7349.861330081325,13300.0,358,0.5359281437125748
2023-12-26,80789,Electronics,15300,Tuesday,1,1,12,4,360,0,0.7818314824680298,0.6234898018587336,85456.0,64567.0,-4667.0,73329.0,8576.60552510892,13900.0,359,0.5374251497005988
2023-12-27,75123,Electronics,14200,Wednesday,0,2,12,4,361,0,0.9749279121818236,-0.22252093395631434,80789.0,65789.0,-5666.0,75646.42857142857,7985.764456354564,14328.57142857143,360,0.5389221556886228
2023-12-28,73456,Electronics,13900,Thursday,0,3,12,4,362,0,0.43388373911755823,-0.900968867902419,75123.0,67123.0,-1667.0,76979.85714285714,6748.993268840305,14571.42857142857,361,0.5404191616766467
2023-12-29,74789,Electronics,14100,Friday,0,4,12,4,363,0,-0.433883739117558,-0.9009688679024191,73456.0,69456.0,1333.0,77884.57142857143,5520.021764966934,14742.857142857143,362,0.5419161676646707
2023-12-30,76123,Electronics,14400,Saturday,0,5,12,4,364,1,-0.9749279121818236,-0.2225209339563146,74789.0,78789.0,1334.0,78646.42857142857,4421.587266172086,14871.42857142857,363,0.5434131736526946
2023-12-31,88456,Electronics,16700,Sunday,1,6,12,4,365,1,-0.7818314824680299,0.6234898018587334,76123.0,82123.0,12333.0,78265.57142857143,4520.962355410838,14800.0,364,0.5449101796407185
2024-01-01,80234,Electronics,15200,Monday,1,0,1,1,1,0,0.0,1.0,88456.0,85456.0,-8222.0,79170.28571428571,5857.617937758998,14971.42857142857,365,0.5464071856287425
2024-01-02,65345,Electronics,12400,Tuesday,0,1,1,1,2,0,0.7818314824680298,0.6234898018587336,80234.0,80789.0,-14889.0,78424.28571428571,5221.682350681898,14828.57142857143,366,0.5479041916167665
2024-01-03,66567,Electronics,12600,Wednesday,0,2,1,1,3,0,0.9749279121818236,-0.22252093395631434,65345.0,75123.0,1222.0,76218.0,7011.868082044532,14414.285714285714,367,0.5494011976047904
2024-01-04,67789,Electronics,12800,Thursday,0,3,1,1,4,0,0.43388373911755823,-0.900968867902419,66567.0,73456.0,1222.0,74995.71428571429,7921.307377663345,14185.714285714286,368,0.5508982035928144
2024-01-05,69123,Electronics,13100,Friday,0,4,1,1,5,0,-0.433883739117558,-0.9009688679024191,67789.0,74789.0,1334.0,74186.14285714286,8381.137878763986,14028.57142857143,369,0.5523952095808383
2024-01-06,71456,Electronics,13500,Saturday,0,5,1,1,6,1,-0.9749279121818236,-0.2225209339563146,69123.0,76123.0,2333.0,73376.71428571429,8584.351940483966,13885.714285714286,370,0.5538922155688623
2024-01-07,60234,Electronics,11400,Sunday,0,6,1,1,7,1,-0.7818314824680299,0.6234898018587334,71456.0,88456.0,-11222.0,72710.0,8516.475131570716,13757.142857142857,371,0.5553892215568862
2024-01-08,62456,Electronics,11800,Monday,0,0,1,1,8,0,0.0,1.0,60234.0,80234.0,2222.0,68678.28571428571,6179.443225034563,13000.0,372,0.5568862275449101
2024-01-09,63678,Electronics,12100,Tuesday,0,1,1,1,9,0,0.7818314824680298,0.6234898018587336,62456.0,65345.0,1222.0,66138.57142857143,3854.5293209044407,12514.285714285714,373,0.5583832335329342
2024-01-10,64890,Electronics,12300,Wednesday,0,2,1,1,10,0,0.9749279121818236,-0.22252093395631434,63678.0,66567.0,1212.0,65900.42857142857,3961.734672974133,12471.42857142857,374,0.5598802395209581
2024-01-11,66123,Electronics,12500,Thursday,0,3,1,1,11,0,0.43388373911755823,-0.900968867902419,64890.0,67789.0,1233.0,65660.85714285714,3965.411640194293,12428.57142857143,375,0.561377245508982
2024-01-12,68456,Electronics,13000,Friday,0,4,1,1,12,0,-0.433883739117558,-0.9009688679024191,66123.0,69123.0,2333.0,65422.857142857145,3865.122095034231,12385.714285714286,376,0.562874251497006
2024-01-13,71789,Electronics,13600,Saturday,0,5,1,1,13,1,-0.9749279121818236,-0.2225209339563146,68456.0,71456.0,3333.0,65327.57142857143,3765.6419486871428,12371.42857142857,377,0.5643712574850299
2024-01-14,61123,Electronics,11600,Sunday,0,6,1,1,14,1,-0.7818314824680299,0.6234898018587334,71789.0,60234.0,-10666.0,65375.142857142855,3856.9620354438475,12385.714285714286,378,0.5658682634730539
2024-01-15,63345,Electronics,12000,Monday,1,0,1,1,15,0,0.0,1.0,61123.0,62456.0,2222.0,65502.142857142855,3669.545904176034,12414.285714285714,379,0.5673652694610778
2024-01-16,64567,Electronics,12300,Tuesday,0,1,1,1,16,0,0.7818314824680298,0.6234898018587336,63345.0,63678.0,1222.0,65629.14285714286,3560.3084804814875,12442.857142857143,380,0.5688622754491018
2024-01-17,65789,Electronics,12500,Wednesday,0,2,1,1,17,0,0.9749279121818236,-0.22252093395631434,64567.0,64890.0,1222.0,65756.14285714286,3494.3541333874123,12471.42857142857,381,0.5703592814371258
2024-01-18,67123,Electronics,12700,Thursday,0,3,1,1,18,0,0.43388373911755823,-0.900968867902419,65789.0,66123.0,1334.0,65884.57142857143,3473.674416576602,12500.0,382,0.5718562874251497
2024-01-19,69456,Electronics,13200,Friday,0,4,1,1,19,0,-0.433883739117558,-0.9009688679024191,67123.0,68456.0,2333.0,66027.42857142857,3505.530956319183,12528.57142857143,383,0.5733532934131736
2024-01-20,72789,Electronics,13800,Saturday,0,5,1,1,20,1,-0.9749279121818236,-0.2225209339563146,69456.0,71789.0,3333.0,66170.28571428571,3638.8361103645484,12557.142857142857,384,0.5748502994011976
2024-01-21,62234,Electronics,11800,Sunday,0,6,1,1,21,1,-0.7818314824680299,0.6234898018587334,72789.0,61123.0,-10555.0,66313.14285714286,3906.006930722839,12585.714285714286,385,0.5763473053892215
2024-01-22,64456,Electronics,12200,Monday,0,0,1,1,22,0,0.0,1.0,62234.0,63345.0,2222.0,66471.85714285714,3675.750101614836,12614.285714285714,386,0.5778443113772455
2024-01-23,65678,Electronics,12500,Tuesday,0,1,1,1,23,0,0.7818314824680298,0.6234898018587336,64456.0,64567.0,1222.0,66630.57142857143,3539.7020993833044,12642.857142857143,387,0.5793413173652695
2024-01-24,66890,Electronics,12700,Wednesday,0,2,1,1,24,0,0.9749279121818236,-0.22252093395631434,65678.0,65789.0,1212.0,66789.28571428571,3455.6639359308087,12671.42857142857,388,0.5808383233532934
2024-01-25,68123,Electronics,12900,Thursday,0,3,1,1,25,0,0.43388373911755823,-0.900968867902419,66890.0,67123.0,1233.0,66946.57142857143,3427.4888697672627,12700.0,389,0.5823353293413174
2024-01-26,70456,Electronics,13400,Friday,0,4,1,1,26,0,-0.433883739117558,-0.9009688679024191,68123.0,69456.0,2333.0,67089.42857142857,3456.7826976894407,12728.57142857143,390,0.5838323353293413
2024-01-27,73789,Electronics,14000,Saturday,0,5,1,1,27,1,-0.9749279121818236,-0.2225209339563146,70456.0,72789.0,3333.0,67232.28571428571,3589.019490718785,12757.142857142857,391,0.5853293413173652
2024-01-28,63123,Electronics,12000,Sunday,0,6,1,1,28,1,-0.7818314824680299,0.6234898018587334,73789.0,62234.0,-10666.0,67375.14285714286,3856.9620354437657,12785.714285714286,392,0.5868263473053892
2024-01-29,65345,Electronics,12400,Monday,0,0,1,1,29,0,0.0,1.0,63123.0,64456.0,2222.0,67502.14285714286,3669.5459041759477,12814.285714285714,393,0.5883233532934131
2024-01-30,66567,Electronics,12700,Tuesday,0,1,1,1,30,0,0.7818314824680298,0.6234898018587336,65345.0,65678.0,1222.0,67629.14285714286,3560.3084804813984,12842.857142857143,394,0.5898203592814372
2024-01-31,67789,Electronics,12900,Wednesday,0,2,1,1,31,0,0.9749279121818236,-0.22252093395631434,66567.0,66890.0,1222.0,67756.14285714286,3494.354133387321,12871.42857142857,395,0.5913173652694611
2024-02-01,69123,Electronics,13100,Thursday,0,3,2,1,32,0,0.43388373911755823,-0.900968867902419,67789.0,68123.0,1334.0,67884.57142857143,3473.6744165765094,12900.0,396,0.592814371257485
2024-02-02,71456,Electronics,13600,Friday,0,4,2,1,33,0,-0.433883739117558,-0.9009688679024191,69123.0,70456.0,2333.0,68027.42857142857,3505.5309563190904,12928.57142857143,397,0.594311377245509
2024-02-03,74789,Electronics,14200,Saturday,0,5,2,1,34,1,-0.9749279121818236,-0.2225209339563146,71456.0,73789.0,3333.0,68170.28571428571,3638.8361103644575,12957.142857142857,398,0.5958083832335329
2024-02-04,64234,Electronics,12200,Sunday,0,6,2,1,35,1,-0.7818314824680299,0.6234898018587334,74789.0,63123.0,-10555.0,68313.14285714286,3906.006930722753,12985.714285714286,399,0.5973053892215568
2024-02-05,66456,Electronics,12600,Monday,0,0,2,1,36,0,0.0,1.0,64234.0,65345.0,2222.0,68471.85714285714,3675.7501016147417,13014.285714285714,400,0.5988023952095808
2024-02-06,67678,Electronics,12900,Tuesday,0,1,2,1,37,0,0.7818314824680298,0.6234898018587336,66456.0,66567.0,1222.0,68630.57142857143,3539.7020993832057,13042.857142857143,401,0.6002994011976048
2024-02-07,68890,Electronics,13100,Wednesday,0,2,2,1,38,0,0.9749279121818236,-0.22252093395631434,67678.0,67789.0,1212.0,68789.28571428571,3455.6639359307064,13071.42857142857,402,0.6017964071856288
2024-02-08,70123,Electronics,13300,Thursday,0,3,2,1,39,0,0.43388373911755823,-0.900968867902419,68890.0,69123.0,1233.0,68946.57142857143,3427.4888697671595,13100.0,403,0.6032934131736527
2024-02-09,72456,Electronics,13800,Friday,0,4,2,1,40,0,-0.433883739117558,-0.9009688679024191,70123.0,71456.0,2333.0,69089.42857142857,3456.782697689338,13128.57142857143,404,0.6047904191616766
2024-02-10,75789,Electronics,14400,Saturday,0,5,2,1,41,1,-0.9749279121818236,-0.2225209339563146,72456.0,74789.0,3333.0,69232.28571428571,3589.019490718685,13157.142857142857,405,0.6062874251497006
2024-02-11,65123,Electronics,12400,Sunday,0,6,2,1,42,1,-0.7818314824680299,0.6234898018587334,75789.0,64234.0,-10666.0,69375.14285714286,3856.962035443672,13185.714285714286,406,0.6077844311377245
2024-02-12,67345,Electronics,12800,Monday,0,0,2,1,43,0,0.0,1.0,65123.0,66456.0,2222.0,69502.14285714286,3669.5459041758486,13214.285714285714,407,0.6092814371257484
2024-02-13,68567,Electronics,13100,Tuesday,0,1,2,1,44,0,0.7818314824680298,0.6234898018587336,67345.0,67678.0,1222.0,69629.14285714286,3560.3084804812956,13242.857142857143,408,0.6107784431137725
2024-02-14,82890,Electronics,15700,Wednesday,1,2,2,1,45,0,0.9749279121818236,-0.22252093395631434,68567.0,68890.0,14323.0,69756.14285714286,3494.354133387216,13271.42857142857,409,0.6122754491017964
